"1.      What do you think are barriers to getting ahead and becoming financially stable?  For each of the  following 27 options listed, please mark (x) if you think it is a “Big Barrier,” “Less of a Barrier” or “Not a Barrier” in your local community?",,,,,,,,,,,,,,,,,,,,,,,,,,,"1.      Our state is currently in an economic and health crisis. What type of PROGRAMS do you think are most needed to respond? (Pick your top three Priorities in the TOP column, add your next three priorities in the NEXT column)",,,,,,,,,,,,,,,,,,,,Any other program needed that would best help families become self-sufficient? (fill in),"a.      How familiar are you with the programs that are offered by EightCAP, Inc.?",,a.      Which response best describes how you see EightCAP’s current role in our community? (Please pick one.),a.      How can EightCAP best serve in the future? (Pick all the options that you think apply.),,,,,, Which county do you live in?,b. What best describes your relationship with EightCAP?,Have you used any of the following services from EightCAP in the last three years?,,,,,,,,,,,Have you experienced any of the following in the past year?,,,,,,,,,,,,,,,,What best describes your work status? (Check all that apply),What Counties do you work in? Check all that apply.,,,,,Do you have health insurance?,What best describes your Race/Ethnicity?,Gender?,Age,Marital Status,Schooling – last grade/degree completed?,Military Status?,Your current housing situtation?,"What is the monthly cost of housing for you- (include estimated cost of utilities, insurance in amount?)",How many people (adults and children) in your household?,What is your total Household income range?,Do you have a computer at home?,Do you have a Smart phone?,Do you have internet access?,Is there anything else about your circumstances you would like to share?,Is there anything else about the community's changing needs you would like to add?
Not a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,,,,,,,,,,Top Priority,Next Priority,,Next Priority,Top Priority,,Top Priority,,Next Priority,,,I don't know,Not familiar with most EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,,Advocate for low income residents in the community,,,Montcalm,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,,"g.	Household member lost job/laid off from work",,,,,,,,,,"8.	Employed Seasonally",,,,Montcalm,,Yes,White or Caucasian,Female,55-69 years,Married,Have Associates degree,N/A,Own/buying home,1800,Household of 2,"$45,001-75,000",Yes,Yes,Yes,no,n0
Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Top Priority,,,,,,Top Priority,Next Priority,Top Priority,Next Priority,Next Priority,,,,,,,,,,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,,,Partner with other organizations and agencies in the community,,Montcalm,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.	Government (including schools) employee",,,,Montcalm,,Yes,White or Caucasian,Female,45-54 years,Married,Have Masters or other advanced degree,N/A,Own/buying home,$1600,Household of 2,"Over $100,000",Yes,Yes,Yes,,
Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Don't know,Don't know,Don't know,Less of a Barrier,Not a Barrier,Less of a Barrier,,,,,Top Priority,,Top Priority,,,Top Priority,,,Next Priority,,,Next Priority,Next Priority,,,,,Somewhat familiar with EightCAP programs,,EightCAP’s services are helpful but not vital for a strong community,Expand the availability of services in current programs (serve more customers),,,,Partner with other organizations and agencies in the community,,Montcalm,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.	Government (including schools) employee",,,,Montcalm,,Yes,White or Caucasian,Male,24-44 years,Divorced,Have Masters or other advanced degree,N/A,Own/buying home,900,Household of 3,"$75,001-$100,000",Yes,Yes,Yes,,
Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Not a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Next Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Top Priority,"Help felons with little to no job skills get training, find work, housing, transportation assistance. People need help with laundry services. Affordable housing, housing that meets quality standards.",Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Other,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,"b.	Received a shut-off notice for utilities",,,,,"g.	Household member lost job/laid off from work",,i.   Didn’t go to the doctor because of the cost,,,,,,,p. Missed a car payment/ insurance payment,"7.	Working more than one job",Gratiot,,Isabella,,Other,Yes,Multi-racial,Male,45-54 years,Married,Have College Degree,N/A,Own/buying home,1100,Household of 4,"$75,001-$100,000",Yes,Yes,Yes,Costly vehicle repairs can set a family back very fast. Its a dominoe effect. Your car breaks down. You miss work. You have to pay to get car fixed so bills get unpaid. Credit gets lower. Cant get ahead. Miss work a few times and can lose job. Need more programs to help pay for that.,Transportation is needed in areas where transit does not go. Car repair assistance is needed. Job training and job access. Affordable quality housing assistance and more options.
Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Don't know,Don't know,Less of a Barrier,Less of a Barrier,Less of a Barrier,Don't know,Don't know,Less of a Barrier,Don't know,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Don't know,Less of a Barrier,Don't know,Don't know,Don't know,Don't know,Less of a Barrier,Less of a Barrier,Don't know,Don't know,,,Top Priority,Top Priority,Next Priority,,Top Priority,,,Next Priority,,,Next Priority,,,,,,,,,Very familiar,,EightCAP’s services are vital for a strong community,,Improve access to and/or quality of current programs,,,,,Isabella,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.	Government (including schools) employee",,,Isabella,,,Yes,White or Caucasian,Female,55-69 years,Widowed,Have College Degree,N/A,Own/buying home,$150,Household of 1,"$75,001-$100,000",Yes,Yes,Yes,,
Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,,,,,Next Priority,,,,Top Priority,,Next Priority,,,,,,,Top Priority,Top Priority,Next Priority,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Other,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.	Government (including schools) employee",,Ionia,,Montcalm,Other,,White or Caucasian,Female,24-44 years,Married,Have College Degree,N/A,Own/buying home,"2,500",Household of 4,"$75,001-$100,000",Yes,Yes,Yes,,
Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Education in general as well as Job Skills Training,Not familiar with most EightCAP programs,,No opinion,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Other,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.	Non-profit (including religious org.) employee",,,,,Other,Yes,White or Caucasian,Female,45-54 years,Married,Have College Degree,N/A,Renting home or apartment,1500,Household of 4,"$45,001-75,000",Yes,Yes,Yes,no,no
Big Barrier,Big Barrier,Not a Barrier,Big Barrier,Less of a Barrier,Don't know,Big Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Don't know,Don't know,Not a Barrier,Big Barrier,Big Barrier,,Next Priority,Next Priority,,,,Top Priority,,,,,,Top Priority,,,Next Priority,,Top Priority,,,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,,Advocate for low income residents in the community,,,Isabella,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,j. Didn’t get a prescription filled because of the cost,,,,,,,"6.	Non-profit (including religious org.) employee",Gratiot,,Isabella,,Other,Yes,White or Caucasian,Female,45-54 years,Married,Started College,N/A,Own/buying home,900,Household of 3,"$45,001-75,000",Yes,Yes,Yes,,
Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,,Less of a Barrier,Big Barrier,Big Barrier,Not a Barrier,Not a Barrier,,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Big Barrier,Big Barrier,,,,,Top Priority,,Next Priority,,,Top Priority,Top Priority,,,Next Priority,,Next Priority,,,,,,Very familiar,,EightCAP’s services help their clients but have no impact on our community,,Improve access to and/or quality of current programs,,,Partner with other organizations and agencies in the community,,Ionia,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,"b.	Received a shut-off notice for utilities",,,"e.	Used a food bank or food pantry",,,,i.   Didn’t go to the doctor because of the cost,j. Didn’t get a prescription filled because of the cost,,,,,,p. Missed a car payment/ insurance payment,"6.	Non-profit (including religious org.) employee",Gratiot,Ionia,Isabella,Montcalm,,Yes,White or Caucasian,Female,24-44 years,Never Married,Started College,N/A,Renting home or apartment,1800,Household of 4,"$25,001 – 45,000",Yes,Yes,Yes,,
Big Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Not a Barrier,Big Barrier,Big Barrier,Don't know,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,,Not familiar with most EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Isabella,Community member,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.	Non-profit (including religious org.) employee",,,Isabella,Montcalm,Other,Yes,White or Caucasian,Male,55-69 years,Widowed,Have College Degree,N/A,Own/buying home,600,Household of 3,"$25,001 – 45,000",Yes,Yes,Yes,,
Less of a Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Don't know,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Top Priority,Top Priority,Next Priority,Next Priority,Top Priority,Next Priority,Top Priority,Next Priority,Next Priority,Top Priority,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Next Priority,Top Priority,,Not familiar with most EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Isabella,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.	Non-profit (including religious org.) employee",,,Isabella,,,Yes,White or Caucasian,Female,45-54 years,Married,Have College Degree,N/A,Own/buying home,960,Household of 2,"$45,001-75,000",Yes,,Yes,,
Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Don't know,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Don't know,Big Barrier,Less of a Barrier,Big Barrier,Don't know,Don't know,Don't know,Don't know,Don't know,Less of a Barrier,Don't know,Big Barrier,Not Applicable,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Supported employment with living wages,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,,Advocate for low income residents in the community,,,Other,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,"g.	Household member lost job/laid off from work",,,,,,,,,,"5.	Government (including schools) employee",,,,,Other,Yes,White or Caucasian,Female,24-44 years,Divorced,Have Masters or other advanced degree,N/A,Own/buying home,$1800,Household of 2,"Over $100,000",Yes,Yes,Yes,,
Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Top Priority,Top Priority,Next Priority,Not Applicable,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Next Priority,Top Priority,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,,Somewhat familiar with EightCAP programs,,EightCAP’s services are helpful but not vital for a strong community,,,Start new programs to met new needs in the community,,,,Montcalm,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,m. Your family income dropped because an adult left the household,,,,"6.	Non-profit (including religious org.) employee",,Ionia,,Montcalm,,Yes,White or Caucasian,Female,45-54 years,Divorced,Have College Degree,N/A,Own/buying home,2000,Household of 2,"$75,001-$100,000",Yes,Yes,Yes,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat familiar with EightCAP programs,,EightCAP’s services help their clients but have no impact on our community,,,,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,,Community member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"How is an opinion survey sent via weblink to those already in EightCAP's network a representative sample of community need? The information gathered in this survey represents only the opinions of a select group of people, and should not be presented to the public as a community needs assessment. It certainly shouldn't be used to make decisions about resources. It would be better to compile existing, objective data from primary sources (Census Bureau, Kids Count, ALICE). Please stop calling this a community needs assessment when, at best, it represents a customer service poll.",
Not a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Not a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Don't know,Big Barrier,Don't know,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,,,Next Priority,,,,,,Top Priority,Next Priority,,,,Next Priority,,,,Top Priority,,Top Priority,"As I have worked with individuals and families, I have noticed the lack of positive encouragement in peoples lives.  I feel that most of the people we see have been beaten emotionally, physically, and spiritually that they do not see worth in who they are.  I am not sure if a program is available but to be mindful while working with individuals that they need some positivity in their lives and we can do that as caseworkers.",Very familiar,,EightCAP’s services are vital for a strong community,,Improve access to and/or quality of current programs,,,,,Ionia,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,"b.	Received a shut-off notice for utilities",,,,,"g.	Household member lost job/laid off from work",,i.   Didn’t go to the doctor because of the cost,j. Didn’t get a prescription filled because of the cost,,,,,,p. Missed a car payment/ insurance payment,"6.	Non-profit (including religious org.) employee",,Ionia,,Montcalm,,No,White or Caucasian,Female,45-54 years,Married,Started College,N/A,Own/buying home,$1500,Household of 5,"$45,001-75,000",Yes,Yes,Yes,,
Less of a Barrier,Big Barrier,Less of a Barrier,Not a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Next Priority,,,,Next Priority,,Top Priority,Next Priority,,,,,,,,,,,Top Priority,Top Priority,There are going to be jobs permanently eliminated.  Help people get into new careers.,Very familiar,,EightCAP’s services are vital for a strong community,,Improve access to and/or quality of current programs,Start new programs to met new needs in the community,,Partner with other organizations and agencies in the community,,Isabella,Community member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Not a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,,,,,Not Applicable,,,,Top Priority,Next Priority,,,,,,,,,,,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,clients state its hard to talk to someone,Montcalm,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.	Work for private business",,Ionia,,Montcalm,,Yes,White or Caucasian,Female,45-54 years,Married,Have Certification,N/A,Own/buying home,4000,Household of 4,"Over $100,000",Yes,Yes,Yes,,"homeless do not have a place to go,  there are still people sleeping in cars and in the streets."
Big Barrier,Less of a Barrier,Less of a Barrier,Don't know,Don't know,Don't know,,,Don't know,Don't know,Don't know,,Less of a Barrier,Less of a Barrier,Less of a Barrier,,,Less of a Barrier,Big Barrier,Don't know,Less of a Barrier,Not a Barrier,Less of a Barrier,Big Barrier,Don't know,Less of a Barrier,Don't know,,,,,,,Next Priority,,Top Priority,Top Priority,Top Priority,,,Top Priority,,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,Start new programs to met new needs in the community,,,,Montcalm,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.	Government (including schools) employee",,,,Montcalm,,Yes,White or Caucasian,Female,24-44 years,Never Married,Have Masters or other advanced degree,N/A,Own/buying home,,Household of 2,"$45,001-75,000",Yes,Yes,Yes,,
Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Not a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,,,,,Not Applicable,,,,Next Priority,Top Priority,,,,,,,,,,,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,clients state its hard to talk to someone,Montcalm,Community member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Not a Barrier,Less of a Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Don't know,Less of a Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Don't know,Big Barrier,Top Priority,Next Priority,Next Priority,Not Applicable,Next Priority,Not Applicable,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Next Priority,Top Priority,Not Applicable,Top Priority,Not Applicable,Top Priority,Top Priority,Top Priority,"Food, shelter, clothing, counseling for families, drug rehab.",Very familiar,,EightCAP’s services are helpful but not vital for a strong community,,Improve access to and/or quality of current programs,,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Montcalm,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,"f.	Did you or family member cut or skip a meal because there was not enough money for food",,,,,,,,,,,"7.	Working more than one job",Gratiot,Ionia,Isabella,Montcalm,,Yes,Another race,Male,55-69 years,Married,Have Masters or other advanced degree,N/A,Own/buying home,$1780,Household of 3,"Over $100,000",Yes,No,Yes,"Supporting two generations (one is handicapped) in household including food, 2 student loans, one car loan, cable and  phone  bills.","Your first questions were aimed at 'current' events in our area and how 8CAP could help. Right now food, clothing, shelter (utility help), counseling, and drug/alcohol rehab are important. EightCAP can't do it all.   Also, saving for retirement is the last thing we need right now since a job needs to come first. Saving for an emergency is important as well. Saving $10 per pay check is not impossible.  Skilled trades are much more important IMO for our area than college unless it's a 2-year degree.   Not everyone is equal in abilities but deserve an equal opportunity at success - which looks different for many people."
Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Not a Barrier,Not a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Next Priority,Next Priority,Top Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,,Very familiar,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,,,,,Isabella,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.	Government (including schools) employee",,,Isabella,,,Yes,White or Caucasian,Female,24-44 years,Never Married,Have Masters or other advanced degree,N/A,Own/buying home,1000,Household of 3,"$75,001-$100,000",Yes,Yes,Yes,,
Not a Barrier,Not a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,,,,,Next Priority,,Top Priority,Top Priority,Top Priority,Next Priority,,,,,,Next Priority,,,,,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,Start new programs to met new needs in the community,,,,Isabella,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,,"g.	Household member lost job/laid off from work",,,,,,,,,,"5.	Government (including schools) employee",,,Isabella,,,Yes,White or Caucasian,Female,24-44 years,Never Married,Have College Degree,N/A,Own/buying home,,Household of 4,,Yes,Yes,Yes,,
Less of a Barrier,Big Barrier,Less of a Barrier,Not a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Not a Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Top Priority,Not Applicable,Top Priority,Top Priority,Top Priority,Not Applicable,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Top Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Top Priority,Top Priority,"Attitude of work force is most important. More than any program or outside help, a person has to be ambitious in both work ethic and desire to self improve. This will open opportunities to become self sufficient.",Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,,Improve access to and/or quality of current programs,,,,"Educate people that they have to pay there dues. We all start at poverty level with our first jobs. those that succeed stay with it, work hard, and and use what they do have wisely.",Other,Community member,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.	Government (including schools) employee",,,,Montcalm,,Yes,White or Caucasian,Male,55-69 years,Married,Have Certification,N/A,Own/buying home,,Household of 2,"$45,001-75,000",Yes,Yes,Yes,,
Less of a Barrier,Less of a Barrier,Less of a Barrier,Don't know,Don't know,Don't know,Less of a Barrier,Big Barrier,Big Barrier,Don't know,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Don't know,Big Barrier,Don't know,Don't know,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Not Applicable,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,,Somewhat familiar with EightCAP programs,,EightCAP’s services are helpful but not vital for a strong community,,Improve access to and/or quality of current programs,,,,,Montcalm,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.	Employed Seasonally",,,,Montcalm,,Yes,White or Caucasian,Female,55-69 years,Divorced,High School or GED diploma,N/A,Own/buying home,$1000,Household of 2,"Between $6,000 - $12,000",Yes,Yes,Yes,,
